#atom|charge|method|property|T(K)|Value|spin multiplicity|unit|reference|
Cl|-1|exp|DHf(T)|4100|-307.785|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|4200|-309.85|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|4300|-311.913|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|4400|-313.973|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|4500|-316.028|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|4600|-318.077|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|4700|-320.12|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|4800|-322.155|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|4900|-324.181|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|5000|-326.198|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|5100|-328.204|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|5200|-330.198|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|5300|-332.181|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|5400|-334.151|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|5500|-336.108|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|5600|-338.051|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|5700|-339.981|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|5800|-341.896|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|5900|-343.796|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cl|-1|exp|DHf(T)|6000|-345.682|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|0|2831.879|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|298.15|2839.597|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|300|2839.63|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|350|2840.539|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|400|2841.438|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|450|2842.323|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|500|2843.19|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|600|2844.863|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|700|2846.444|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|800|2847.499|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|900|2848.846|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|1000|2850.002|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|1100|2850.932|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|1200|2851.602|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|1300|2851.871|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|1400|2851.626|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|1500|2852.484|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|1600|2853.74|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|1700|2855.312|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|1800|2840.933|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|1900|2842.993|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|2000|2845.599|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|2100|2848.861|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|2200|2852.861|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|2300|2857.639|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|2400|2863.18|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|2500|2869.413|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|2600|2876.212|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|2700|2883.416|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|2800|2890.843|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|2900|2898.314|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|3000|2905.665|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|3100|2912.763|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|3200|2544.695|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|3300|2552.447|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|3400|2559.74|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|3500|2566.561|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|3600|2572.913|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|3700|2578.815|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|3800|2584.291|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|3900|2589.371|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|4000|2594.088|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|4100|2598.474|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|4200|2602.558|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|4300|2606.37|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|4400|2609.936|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|4500|2613.28|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|4600|2616.422|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|4700|2619.384|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|4800|2622.18|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|4900|2624.826|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|5000|2627.335|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|5100|2629.718|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|5200|2631.985|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|5300|2634.145|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|5400|2636.206|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|5500|2638.173|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|5600|2640.053|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|5700|2641.851|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|5800|2643.57|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|5900|2645.259|1|kJ/mol|http://kinetics.nist.gov/janaf|
Co|2|exp|DHf(T)|6000|2646.843|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|0|5625.742|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|298.15|5634.08|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|300|5634.113|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|350|5634.995|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|400|5635.832|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|450|5636.63|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|500|5637.393|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|600|5638.831|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|700|5640.173|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|800|5641.432|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|900|5642.595|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|1000|5643.636|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|1100|5644.527|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|1200|5645.254|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|1300|5645.797|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|1400|5646.144|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|1500|5646.289|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|1600|5646.226|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|1700|5645.953|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|1800|5645.468|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|1900|5644.77|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|2000|5643.861|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|2100|5642.741|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|2200|5622.077|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|2300|5622.405|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|2400|5622.762|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|2500|5623.154|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|2600|5623.585|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|2700|5624.061|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|2800|5624.585|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|2900|5625.162|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|3000|5286.676|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|3100|5288.201|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|3200|5289.742|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|3300|5291.304|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|3400|5292.892|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|3500|5294.508|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|3600|5296.157|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|3700|5297.84|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|3800|5299.558|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|3900|5301.312|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|4000|5303.099|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|4100|5304.92|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|4200|5306.771|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|4300|5308.65|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|4400|5310.552|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|4500|5312.473|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|4600|5314.407|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|4700|5316.349|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|4800|5318.292|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|4900|5320.229|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|5000|5322.153|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|5100|5324.419|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|5200|5326.397|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|5300|5328.361|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|5400|5330.305|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|5500|5332.226|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|5600|5334.118|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|5700|5335.979|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|5800|5337.804|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|5900|5339.588|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cr|3|exp|DHf(T)|6000|5341.33|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|0|453.724|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|298.15|458.402|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|300|458.419|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|350|456.803|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|400|457.297|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|450|457.805|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|500|458.322|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|600|459.372|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|700|460.433|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|800|461.497|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|900|462.56|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|1000|396.491|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|1100|398.569|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|1200|400.647|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|1300|402.725|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|1400|404.802|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|1500|406.876|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|1600|408.947|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|1700|411.013|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|1800|413.07|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|1900|415.116|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|2000|417.148|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|2100|419.16|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|2200|421.148|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|2300|423.106|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|2400|425.03|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|2500|426.914|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|2600|428.751|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|2700|430.535|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|2800|432.26|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|2900|433.92|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|3000|435.508|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|3100|437.016|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|3200|438.439|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|3300|439.81|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|3400|441.06|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|3500|442.209|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|3600|443.252|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|3700|444.198|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|3800|445.032|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|3900|445.763|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|4000|446.356|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|4100|446.826|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|4200|447.172|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|4300|447.392|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|4400|447.777|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|4500|448.353|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|4600|448.368|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|4700|448.28|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|4800|448.093|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|4900|447.811|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|5000|447.438|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|5100|446.978|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|5200|446.968|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|5300|446.418|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|5400|446.081|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|5500|445.593|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|5600|444.914|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|5700|444.19|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|5800|443.426|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|5900|442.629|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cs|1|exp|DHf(T)|6000|441.805|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|0|3039.789|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|298.15|3047.177|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|300|3047.208|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|350|3048.05|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|400|3048.872|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|450|3049.675|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|500|3050.464|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|600|3052.001|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|700|3053.484|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|800|3054.917|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|900|3056.298|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|1000|3057.621|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|1100|3058.873|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|1200|3060.035|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|1300|3061.064|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|1400|3048.806|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|1500|3049.678|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|1600|3050.551|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|1700|3051.424|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|1800|3052.297|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|1900|3053.169|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|2000|3054.042|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|2100|3054.915|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|2200|3055.788|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|2300|3056.661|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|2400|3057.533|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|2500|3058.406|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|2600|3059.279|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|2700|3060.152|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|2800|3061.024|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|2900|2761.693|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|3000|2763.361|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|3100|2764.978|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|3200|2766.545|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|3300|2768.06|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|3400|2769.525|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|3500|2770.939|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|3600|2772.304|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|3700|2773.62|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|3800|2774.89|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|3900|2776.116|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|4000|2777.299|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|4100|2778.442|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|4200|2779.547|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|4300|2780.616|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|4400|2781.653|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|4500|2782.658|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|4600|2783.635|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|4700|2784.587|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|4800|2785.514|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|4900|2786.42|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|5000|2787.306|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|5100|2788.174|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|5200|2789.026|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|5300|2789.863|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|5400|2790.687|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|5500|2791.498|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|5600|2792.297|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|5700|2793.086|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|5800|2793.865|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|5900|2794.634|1|kJ/mol|http://kinetics.nist.gov/janaf|
Cu|2|exp|DHf(T)|6000|2795.393|1|kJ/mol|http://kinetics.nist.gov/janaf|
F|-1|exp|DHf(T)|0|-250.667|1|kJ/mol|http://kinetics.nist.gov/janaf|
F|-1|exp|DHf(T)|298.15|-255.079|1|kJ/mol|http://kinetics.nist.gov/janaf|
F|-1|exp|DHf(T)|300|-255.108|1|kJ/mol|http://kinetics.nist.gov/janaf|
F|-1|exp|DHf(T)|350|-255.903|1|kJ/mol|http://kinetics.nist.gov/janaf|
F|-1|exp|DHf(T)|400|-256.718|1|kJ/mol|http://kinetics.nist.gov/janaf|
F|-1|exp|DHf(T)|450|-257.552|1|kJ/mol|http://kinetics.nist.gov/janaf|
F|-1|exp|DHf(T)|500|-258.401|1|kJ/mol|http://kinetics.nist.gov/janaf|
F|-1|exp|DHf(T)|600|-260.138|1|kJ/mol|http://kinetics.nist.gov/janaf|
